dataset,video_id,feature_change,random,real_anomaly,real_anomaly_nms,stratified_real_anomaly,uniform,all_selector_k_matches_uniform
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000540.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000542.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000544.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000549.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000550.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000553.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000559.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000560.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000571.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000576.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000581.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000582.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000586.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000589.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000594.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000595.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000596.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000599.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000600.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000602.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000603.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000605.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000606.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000614.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000618.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000619.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000626.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000634.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000635.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000637.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000651.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000653.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000658.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000661.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000665.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000666.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000668.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000670.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000671.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000676.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000678.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000685.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000688.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000689.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000690.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000696.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000697.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000707.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000710.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000714.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000718.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000719.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000734.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000735.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000739.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000740.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000743.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000749.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000752.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000753.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000754.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000758.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000760.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000763.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000765.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000766.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000767.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000770.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000776.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000792.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000796.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000799.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000801.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000802.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000803.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000804.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000806.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000809.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000814.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000816.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000819.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000824.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000826.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000827.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000831.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000833.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000834.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000835.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000837.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000841.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000853.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000854.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000855.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000856.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000864.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000865.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000868.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000870.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000872.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000875.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000876.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000877.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000880.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000883.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000884.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000887.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000888.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000890.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000900.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000902.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000905.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000912.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000913.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000921.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000922.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000924.mp4,3,3,3,2,3,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000925.mp4,2,2,2,1,2,3,False
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000008.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000012.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000024.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000027.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000030.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000034.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000063.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000073.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000074.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000083.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000104.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000114.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000140.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000157.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000163.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000186.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000206.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000234.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000237.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000245.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000247.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000259.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000300.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000305.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000306.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000324.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000359.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000363.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000380.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000382.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000396.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000424.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000426.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000453.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000475.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000481.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000488.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000496.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000507.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000541.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000544.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000545.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000549.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000555.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000566.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000572.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000594.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000596.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000639.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000640.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000656.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000698.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000706.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000721.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000738.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000811.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000824.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000826.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000833.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000834.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000852.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000856.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000861.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000865.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000879.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000882.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000895.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000921.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000957.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000975.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000986.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1000990.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001021.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001038.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001046.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001052.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001053.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001055.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001057.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001066.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001070.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001072.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001085.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001096.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001101.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001102.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001112.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001145.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001178.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001186.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001203.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001216.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001229.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001260.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001314.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001350.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001398.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001408.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001474.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001508.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001520.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001539.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001554.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001555.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001575.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001598.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001617.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001652.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001657.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001680.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001691.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001744.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001753.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001765.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001769.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001770.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001779.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001792.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001801.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001837.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001844.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001846.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001850.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001860.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001877.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001890.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001898.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001900.mp4,1,1,1,1,1,1,True
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1001901.mp4,1,1,1,1,1,1,True
